Filename,Counter,biological_species,nanomaterial_composition,nanomaterial_morphology,toxicity_endpoints,toxicity_yes_no
ATC00173,34,Caenorhabditis elegans,CeO2,nanoparticle,,
ATC00173,35,Caenorhabditis elegans,CeO2,nanoparticle,,
ATC00173,36,Caenorhabditis elegans,CeO2,nanoparticle,oxidative stress,no
ATC00173,37,Danio rerio,CeO2,nanoparticle,,
ATC00173,38,Danio rerio,CeO2,nanoparticle,,
ATC00173,39,Danio rerio,CeO2,nanoparticle,,
ATC00173,40,Danio rerio,CeO2,nanoparticle,,
ATC00173,41,Caenorhabditis elegans,CeO2,nanoparticle,,
ATC00173,42,Danio rerio,CeO2,nanoparticle,,
ATC00173,43,Danio rerio,CeO2,nanoparticle,,
ATC00173,44,Danio rerio,CeO2,nanoparticle,behavioral impairment,no
ATC00173,45,Danio rerio,CeO2,nanoparticle,,
ATC00173,46,Danio rerio,CeO2,nanoparticle,,
ATC00173,47,Danio rerio,CeO2,nanoparticle,,
ATC00173,48,Danio rerio,CeO2,nanoparticle,,
ATC00173,49,Danio rerio,CeO2,nanoparticle,,
ATC00173,50,Danio rerio,CeO2,nanoparticle,,
ATC00173,51,Danio rerio,CeO2,nanoparticle,developmental alterations,no
ATC00173,52,Danio rerio,CeO2,nanoparticle,,
ATC00173,53,Danio rerio,CeO2,nanoparticle,,
ATC00173,54,Danio rerio,CeO2,nanoparticle,,
ATC00173,55,Danio rerio,CeO2,nanoparticle,,
ATC00175,0,Daphnia magna,Ag,nanoparticle,,
ATC00175,1,Daphnia magna,Ag,nanowire,,
ATC00175,2,Daphnia magna,Ag,nanowire,,
ATC00175,3,Daphnia magna,Ag,nanowire,,
ATC00175,4,Daphnia magna,Ag,nanoparticle,,
ATC00175,5,Daphnia magna,Ag,nanoparticle,,
ATC00186,0,Danio rerio,C,nanotube,,
ATC00186,1,Danio rerio,C,nanotube,,
ATC00186,2,Danio rerio,C,nanotube,,
ATC00186,3,Danio rerio,C,nanotube,,
ATC00215,0,Danio rerio,Al2O3,nanoparticle,developmental alterations,yes
ATC00215,1,Danio rerio,Al2O3,nanoparticle,,
ATC00215,2,Danio rerio,Al2O3,nanoparticle,,
ATC00215,3,Danio rerio,Al2O3,nanoparticle,,
ATC00215,4,Danio rerio,Al2O3,nanoparticle,,
ATC00215,5,Danio rerio,Al2O3,nanoparticle,morphological abnormalities,yes
ATC00215,6,Danio rerio,Al2O3,nanoparticle,morphological abnormalities,yes
ATC00215,7,Danio rerio,Al2O3,nanoparticle,morphological abnormalities,yes
ATC00215,8,Danio rerio,Al2O3,nanoparticle,acute mortality,yes
ATC00215,9,Danio rerio,Al2O3,nanoparticle,acute mortality,yes
ATC00215,10,Danio rerio,Al2O3,nanoparticle,developmental alterations,yes
ATC00215,11,Danio rerio,Al2O3,nanoparticle,acute mortality,yes
ATC00215,12,Danio rerio,Al2O3,nanoparticle,acute mortality,yes
ATC00215,13,Danio rerio,Al2O3,nanoparticle,developmental alterations,yes
ATC00215,14,Danio rerio,Al2O3,nanoparticle,developmental alterations,yes
ATC00215,15,Danio rerio,Al2O3,nanoparticle,,
ATC00241,0,Daphnia magna,Ag,nanoparticle,bioaccumulation,yes
ATC00241,1,Daphnia magna,Ag,nanoparticle,bioaccumulation,yes
ATC00241,2,Daphnia magna,Ag,nanoparticle,bioaccumulation,yes
ATC00270,0,Danio rerio,C,nanotube,,
ATC00270,1,Danio rerio,C,nanotube,bioaccumulation,yes
ATC00270,2,Danio rerio,C,nanotube,bioaccumulation,yes
ATC00270,3,Danio rerio,C,nanotube,bioaccumulation,no
ATC00270,4,Danio rerio,C,nanotube,,
ATC00270,5,Danio rerio,C,nanotube,,
ATC00270,6,Danio rerio,C,nanotube,,
ATC00270,7,Danio rerio,C,nanotube,,
ATC00270,8,Danio rerio,C,nanotube,,
ATC00270,9,Danio rerio,C,nanotube,behavioral impairment,no
ATC00270,10,Danio rerio,C,nanotube,,
ATC00270,11,Danio rerio,C,nanotube,,
ATC00274,0,,Cu,nanoparticle,,
ATC00274,14,,Cu,nanoparticle,,
ATC00274,15,,Cu,nanoparticle,,
ATC00274,16,,Cu,nanoparticle,,
ATC00274,17,,Cu,nanoparticle,,
ATC00274,18,,Cu,nanoparticle,,
ATC00274,19,,Cu,nanoparticle,,
ATC00274,20,,Cu,nanoparticle,,
ATC00274,21,,Cu,nanoparticle,,
ATC00274,22,,Cu,nanoparticle,,
ATC00274,23,,Cu,nanoparticle,,
ATC00274,24,,Cu,nanoparticle,,
ATC00274,25,,Cu,nanoparticle,,
ATC00274,26,,Cu,nanoparticle,,
ATC00274,27,,Cu,nanoparticle,,
ATC00274,28,,Cu,nanoparticle,,
ATC00274,29,,Cu,nanoparticle,,
ATC00274,30,,Cu,nanoparticle,,
ATC00279,0,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00279,1,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00279,2,Caenorhabditis elegans,Ag,nanoparticle,reproductive impairment,yes
ATC00279,3,Caenorhabditis elegans,Ag,nanoparticle,reproductive impairment,yes
ATC00279,4,Caenorhabditis elegans,Ag,nanoparticle,reproductive impairment,yes
ATC00279,5,Caenorhabditis elegans,Ag,nanoparticle,reproductive impairment,yes
ATC00279,6,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00279,7,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00279,8,Caenorhabditis elegans,Ag,nanoparticle,genotoxicity / DNA Damage,yes
ATC00279,9,Caenorhabditis elegans,Ag,nanoparticle,genotoxicity / DNA Damage,yes
ATC00279,10,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00279,11,Caenorhabditis elegans,Ag,nanoparticle,genotoxicity / DNA Damage,yes
ATC00296,0,Daphnia magna,Au,nanoparticle,,
ATC00296,1,Daphnia magna,Au,nanoparticle,developmental alterations,yes
ATC00296,2,Daphnia magna,Au,nanoparticle,developmental alterations,yes
ATC00296,3,Daphnia magna,Au,nanoparticle,developmental alterations,yes
ATC00296,4,Daphnia magna,Au,nanoparticle,developmental alterations,yes
ATC00296,5,Daphnia magna,Au,nanoparticle,,
ATC00296,6,Daphnia magna,Au,nanoparticle,developmental alterations,yes
ATC00296,7,Daphnia magna,Au,nanoparticle,developmental alterations,yes
ATC00296,8,Daphnia magna,Au,nanoparticle,,
ATC00296,9,Daphnia magna,Au,nanoparticle,acute mortality,yes
ATC00296,10,Daphnia magna,Au,nanoparticle,acute mortality,yes
ATC00296,11,Daphnia magna,Au,nanoparticle,acute mortality,yes
ATC00296,12,Daphnia magna,Au,nanoparticle,acute mortality,yes
ATC00296,13,Daphnia magna,Au,nanoparticle,acute mortality,yes
ATC00296,14,Daphnia magna,Au,nanoparticle,reproductive impairment,yes
ATC00296,15,Daphnia magna,Au,nanoparticle,reproductive impairment,yes
ATC00296,16,Daphnia magna,Au,nanoparticle,reproductive impairment,yes
ATC00296,17,Daphnia magna,Au,nanoparticle,,
ATC00296,18,Daphnia magna,Au,nanoparticle,reproductive impairment,yes
ATC00296,19,Daphnia magna,Au,nanoparticle,reproductive impairment,yes
ATC00296,20,Daphnia magna,Au,nanoparticle,reproductive impairment,yes
ATC00296,21,Daphnia magna,Au,nanoparticle,,
ATC00296,22,Daphnia magna,Au,nanoparticle,,
ATC00296,23,Daphnia magna,Au,nanoparticle,,
ATC00309,0,,FexOy,nanoparticle,,
ATC00309,1,,FexOy,nanoparticle,,
ATC00309,2,,FexOy,nanoparticle,,
ATC00309,3,,FexOy,nanoparticle,,
ATC00309,4,,FexOy,nanoparticle,,
ATC00309,6,,FexOy,nanoparticle,,
ATC00311,0,,C,nanotube,,
ATC00311,1,,C,nanotube,,
ATC00326,0,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,1,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,2,Danio rerio,Fe2O3,nanoparticle,oxidative stress,no
ATC00326,3,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,4,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,5,Danio rerio,Fe2O3,nanoparticle,acute mortality,no
ATC00326,6,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,7,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,8,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,9,Danio rerio,Fe2O3,nanoparticle,developmental alterations,no
ATC00326,10,Danio rerio,Fe2O3,nanoparticle,bioaccumulation,no
ATC00326,11,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,12,Danio rerio,Fe2O3,nanoparticle,bioaccumulation,no
ATC00326,13,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,14,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,15,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,16,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,17,Danio rerio,Fe2O3,nanoparticle,oxidative stress,no
ATC00326,18,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,19,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC00326,20,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC00326,21,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC00326,22,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,23,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC00326,24,Danio rerio,TiO2,nanoparticle,developmental alterations,no
ATC00326,25,Danio rerio,TiO2,nanoparticle,,
ATC00326,26,Danio rerio,TiO2,nanoparticle,,
ATC00326,27,Danio rerio,TiO2,nanoparticle,,
ATC00326,28,Danio rerio,TiO2,nanoparticle,bioaccumulation,no
ATC00326,29,Danio rerio,TiO2,nanoparticle,morphological abnormalities,yes
ATC00326,30,Danio rerio,ZnO,nanoparticle,morphological abnormalities,yes
ATC00326,31,Danio rerio,ZnO,nanoparticle,morphological abnormalities,no
ATC00326,32,Danio rerio,ZnO,nanoparticle,,
ATC00326,33,Danio rerio,ZnO,nanoparticle,,
ATC00326,34,Danio rerio,ZnO,nanoparticle,,
ATC00326,35,Danio rerio,ZnO,nanoparticle,,
ATC00326,36,Danio rerio,ZnO,nanoparticle,enzymatic activity alteration,no
ATC00326,37,Danio rerio,ZnO,nanoparticle,,
ATC00326,38,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,39,Danio rerio,ZnO,nanoparticle,,
ATC00326,40,Danio rerio,ZnO,nanoparticle,,
ATC00326,41,Danio rerio,ZnO,nanoparticle,acute mortality,no
ATC00326,42,Danio rerio,ZnO,nanoparticle,,
ATC00326,43,Danio rerio,ZnO,nanoparticle,,
ATC00326,44,Danio rerio,ZnO,nanoparticle,morphological abnormalities,yes
ATC00326,45,Danio rerio,ZnO,nanoparticle,morphological abnormalities,yes
ATC00326,46,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,47,Danio rerio,ZnO,nanoparticle,morphological abnormalities,yes
ATC00326,48,Danio rerio,ZnO,nanoparticle,morphological abnormalities,no
ATC00326,49,Danio rerio,ZnO,nanoparticle,,
ATC00326,50,Danio rerio,ZnO,nanoparticle,,
ATC00326,51,Danio rerio,ZnO,nanoparticle,,
ATC00326,52,Danio rerio,ZnO,nanoparticle,,
ATC00326,53,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,54,Danio rerio,ZnO,nanoparticle,,
ATC00326,55,Danio rerio,ZnO,nanoparticle,,
ATC00326,56,Danio rerio,ZnO,nanoparticle,,
ATC00326,57,Danio rerio,ZnO,nanoparticle,,
ATC00326,58,Danio rerio,ZnO,nanoparticle,,
ATC00326,59,Danio rerio,ZnO,nanoparticle,acute mortality,no
ATC00326,60,Danio rerio,ZnO,nanoparticle,,
ATC00326,61,Danio rerio,Fe2O3,nanoparticle,developmental alterations,yes
ATC00326,62,Danio rerio,ZnO,nanoparticle,,
ATC00326,63,Danio rerio,ZnO,nanoparticle,,
ATC00326,64,Danio rerio,ZnO,nanoparticle,,
ATC00326,65,Danio rerio,ZnO,nanoparticle,,
ATC00326,66,Danio rerio,ZnO,nanoparticle,,
ATC00326,67,Danio rerio,ZnO,nanoparticle,,
ATC00326,68,Danio rerio,ZnO,nanoparticle,,
ATC00326,69,Danio rerio,ZnO,nanoparticle,,
ATC00326,70,Danio rerio,ZnO,nanoparticle,oxidative stress,no
ATC00326,71,Danio rerio,Fe2O3,nanoparticle,developmental alterations,no
ATC00326,72,Danio rerio,ZnO,nanoparticle,,
ATC00326,73,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,74,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,75,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,76,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,77,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,78,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,79,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,80,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,81,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,82,Danio rerio,Fe2O3,nanoparticle,enzymatic activity alteration,no
ATC00326,83,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,84,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,85,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,86,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,87,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,88,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,89,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,90,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,91,Danio rerio,Fe2O3,nanoparticle,morphological abnormalities,yes
ATC00326,92,Danio rerio,Fe2O3,nanoparticle,morphological abnormalities,yes
ATC00326,93,Danio rerio,Fe2O3,nanoparticle,morphological abnormalities,yes
ATC00326,94,Danio rerio,Fe2O3,nanoparticle,morphological abnormalities,no
ATC00326,95,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,96,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,97,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,98,Danio rerio,Fe2O3,nanoparticle,,
ATC00326,99,Danio rerio,Fe2O3,nanoparticle,,
ATC00337,0,Danio rerio,Ag,nanoparticle,,
ATC00337,1,Danio rerio,Ag,nanoparticle,,
ATC00337,2,Danio rerio,Ag,nanoparticle,,
ATC00337,3,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00337,4,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00337,5,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00337,6,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00337,7,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00337,8,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00337,9,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00337,10,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00337,11,Danio rerio,Ag,nanoparticle,,
ATC00337,12,Danio rerio,Ag,nanoparticle,acute mortality,yes
ATC00337,13,Danio rerio,Ag,nanoparticle,acute mortality,yes
ATC00337,14,Danio rerio,Ag,nanoparticle,acute mortality,yes
ATC00337,15,Danio rerio,Ag,nanoparticle,reproductive impairment,yes
ATC00337,16,Danio rerio,Ag,nanoparticle,reproductive impairment,yes
ATC00337,17,Danio rerio,Ag,nanoparticle,reproductive impairment,yes
ATC00337,18,Danio rerio,Ag,nanoparticle,reproductive impairment,yes
ATC00337,19,Danio rerio,Ag,nanoparticle,,
ATC00370,0,Caenorhabditis elegans,ZnO,nanorod,developmental alterations,no
ATC00370,1,Caenorhabditis elegans,ZnO,nanorod,,
ATC00370,2,Caenorhabditis elegans,ZnO,nanorod,acute mortality,no
ATC00370,3,Caenorhabditis elegans,ZnO,nanorod,oxidative stress,no
ATC00370,4,Caenorhabditis elegans,ZnO,nanorod,bioaccumulation,no
ATC00372,0,Daphnia magna,C,nanotube,behavioral impairment,no
ATC00372,1,Daphnia magna,C,nanotube,bioaccumulation,no
ATC00388,0,Daphnia magna,Cr2O3,nanoparticle,,
ATC00388,1,Daphnia magna,Cr2O3,nanoparticle,,
ATC00388,2,Daphnia magna,Cr2O3,nanoparticle,reproductive impairment,yes
ATC00388,3,Daphnia magna,Cr2O3,nanoparticle,reproductive impairment,yes
ATC00409,0,Danio rerio,TiO2,nanoparticle,bioaccumulation,no
ATC00409,1,Danio rerio,TiO2,nanoparticle,behavioral impairment,no
ATC00409,2,Danio rerio,TiO2,nanoparticle,,
ATC00414,0,Danio rerio,TiO2,nanoparticle,,
ATC00414,1,Danio rerio,TiO2,nanoparticle,,
ATC00414,2,Danio rerio,TiO2,nanoparticle,,
ATC00414,3,Danio rerio,TiO2,nanoparticle,,
ATC00414,4,Danio rerio,TiO2,nanoparticle,,
ATC00414,5,Danio rerio,TiO2,nanoparticle,,
ATC00414,6,Danio rerio,TiO2,nanoparticle,,
ATC00414,7,Danio rerio,TiO2,nanoparticle,,
ATC00414,8,Danio rerio,TiO2,nanoparticle,,
ATC00414,9,Danio rerio,TiO2,nanoparticle,,
ATC00414,10,Danio rerio,TiO2,nanoparticle,,
ATC00414,11,Danio rerio,TiO2,nanoparticle,,
ATC00414,12,Danio rerio,TiO2,nanoparticle,,
ATC00414,13,Danio rerio,TiO2,nanoparticle,,
ATC00414,14,Danio rerio,TiO2,nanoparticle,enzymatic activity alteration,yes
ATC00414,15,Danio rerio,TiO2,nanoparticle,,
ATC00414,16,Danio rerio,TiO2,nanoparticle,,
ATC00414,17,Danio rerio,TiO2,nanoparticle,,
ATC00414,18,Danio rerio,TiO2,nanoparticle,,
ATC00414,19,Danio rerio,TiO2,nanoparticle,,
ATC00414,20,Danio rerio,TiO2,nanoparticle,,
ATC00414,21,Danio rerio,TiO2,nanoparticle,,
ATC00414,22,Danio rerio,TiO2,nanoparticle,acute mortality,yes
ATC00414,23,Danio rerio,TiO2,nanoparticle,acute mortality,yes
ATC00414,24,Danio rerio,TiO2,nanoparticle,,
ATC00414,25,Danio rerio,TiO2,nanoparticle,,
ATC00414,26,Danio rerio,TiO2,nanoparticle,,
ATC00414,27,Danio rerio,TiO2,nanoparticle,,
ATC00414,28,Danio rerio,TiO2,nanoparticle,oxidative stress,yes
ATC00414,29,Danio rerio,TiO2,nanoparticle,,
ATC00414,30,Danio rerio,TiO2,nanoparticle,,
ATC00414,31,Danio rerio,TiO2,nanoparticle,,
ATC00425,0,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,1,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,2,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,3,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,4,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,5,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,6,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,7,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,8,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,9,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,10,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,11,Caenorhabditis elegans,Ag,nanoparticle,developmental alterations,yes
ATC00425,12,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,13,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,14,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,15,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,16,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,17,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,18,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,19,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,20,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,21,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,22,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,23,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00425,24,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00449,0,Danio rerio,C,nanotube,,
ATC00449,1,Danio rerio,C,nanotube,,
ATC00449,2,Danio rerio,C,nanotube,,
ATC00449,3,Danio rerio,C,nanotube,,
ATC00449,4,Danio rerio,C,nanotube,enzymatic activity alteration,no
ATC00449,5,Danio rerio,C,nanotube,,
ATC00449,6,Danio rerio,C,nanotube,,
ATC00449,7,Danio rerio,C,nanotube,,
ATC00449,8,Danio rerio,C,nanotube,,
ATC00449,9,Danio rerio,C,nanotube,,
ATC00449,10,Danio rerio,C,nanotube,genotoxicity / DNA Damage,no
ATC00449,11,Danio rerio,C,nanotube,,
ATC00449,12,Danio rerio,C,nanotube,,
ATC00449,13,Danio rerio,C,nanotube,,
ATC00449,14,Danio rerio,C,nanotube,,
ATC00449,15,Danio rerio,C,nanotube,,
ATC00449,16,Danio rerio,C,nanotube,,
ATC00449,17,Danio rerio,C,nanotube,oxidative stress,no
ATC00449,18,Danio rerio,C,nanotube,,
ATC00449,19,Danio rerio,C,nanotube,,
ATC00449,20,Danio rerio,C,nanotube,,
ATC00449,21,Danio rerio,C,nanotube,developmental alterations,no
ATC00449,22,Danio rerio,C,nanotube,,
ATC00449,23,Danio rerio,C,nanotube,,
ATC00481,0,Daphnia magna,C,nanotube,,
ATC00481,1,Daphnia magna,C,nanotube,,
ATC00519,0,Daphnia magna,C,nanotube,bioaccumulation,yes
ATC00520,0,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00520,1,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00520,2,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00520,3,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00520,4,Caenorhabditis elegans,Ag,nanoparticle,reproductive impairment,yes
ATC00520,5,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00520,6,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00520,7,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00520,8,Caenorhabditis elegans,Ag,nanoparticle,,
ATC00540,0,Danio rerio,Ag,nanoparticle,,
ATC00540,1,Danio rerio,Ag,nanoparticle,,
ATC00540,2,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00540,3,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00540,4,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00540,5,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00540,6,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00540,7,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC00540,8,Danio rerio,Ag,nanoparticle,,
ATC00540,9,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00540,10,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00540,11,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00540,12,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00540,13,Danio rerio,Ag,nanoparticle,,
ATC00540,14,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC00540,15,Danio rerio,Ag,nanoparticle,,
ATC00540,16,Danio rerio,Ag,nanoparticle,,
ATC00540,17,Danio rerio,Ag,nanoparticle,,
ATC00540,18,Danio rerio,Ag,nanoparticle,,
ATC00540,19,Danio rerio,Ag,nanoparticle,,
ATC00540,20,Danio rerio,Ag,nanoparticle,,
ATC00540,21,Danio rerio,Ag,nanoparticle,,
ATC00540,22,Danio rerio,Ag,nanoparticle,,
ATC00540,23,Danio rerio,Ag,nanoparticle,,
ATC00558,0,Daphnia magna,TiO2,nanoparticle,behavioral impairment,yes
ATC00558,1,Daphnia magna,TiO2,nanoparticle,,
ATC00558,2,Daphnia magna,TiO2,nanoparticle,,
ATC00573,0,,Cu,nanoparticle,,
ATC00573,1,Daphnia magna,ZnO,nanoparticle,,
ATC00573,2,Daphnia magna,ZnO,nanoparticle,,
ATC00573,3,Daphnia magna,ZnO,nanoparticle,,
ATC00573,4,Daphnia magna,ZnO,nanoparticle,,
ATC00573,5,Daphnia magna,ZnO,nanoparticle,,
ATC00573,6,,Cu,nanoparticle,,
ATC00573,7,,Cu,nanoparticle,,
ATC00573,8,,Cu,nanoparticle,,
ATC00573,9,,Cu,nanoparticle,,
ATC00573,10,,Cu,nanoparticle,,
ATC00573,11,Daphnia magna,ZnO,nanoparticle,,
ATC00606,0,,C,dot,,
ATC00606,1,,C,dot,,
ATC00606,2,,C,dot,,
ATC00606,3,,C,dot,,
ATC00607,0,Daphnia magna,Ag2S,nanoparticle,,
ATC00607,1,Daphnia magna,Ag2S,nanoparticle,,
ATC00607,2,Daphnia magna,Ag2S,nanoparticle,,
ATC00607,3,,Ag,nanoparticle,,
ATC00607,4,,Ag,nanoparticle,,
ATC00607,5,,Ag,nanoparticle,,
ATC00607,6,,Ag,nanoparticle,,
ATC00607,7,,Ag,nanoparticle,,
ATC00607,8,,Ag,nanoparticle,,
ATC00607,9,Daphnia magna,Ag2S,nanoparticle,bioaccumulation,yes
ATC00607,10,Daphnia magna,Ag2S,nanoparticle,bioaccumulation,yes
ATC00607,11,Daphnia magna,Ag2S,nanoparticle,,
ATC00617,0,Danio rerio,Sn,nanoparticle,,
ATC00617,1,Daphnia magna,SnO2,nanoparticle,,
ATC00617,2,Daphnia magna,SnO2,nanoparticle,oxidative stress,yes
ATC00617,3,Daphnia magna,SnO2,nanoparticle,oxidative stress,yes
ATC00617,4,Daphnia magna,SnO2,nanoparticle,,
ATC00617,5,Daphnia magna,SnO2,nanoparticle,oxidative stress,yes
ATC00617,6,Daphnia magna,SnO2,nanoparticle,oxidative stress,yes
ATC00617,7,,Sn,nanoparticle,,
ATC00617,8,Danio rerio,SnO2,nanoparticle,,
ATC00617,9,Danio rerio,SnO2,nanoparticle,,
ATC00617,10,,Sn,nanoparticle,,
ATC00617,11,,Sn,nanoparticle,,
ATC00617,12,,Sn,nanoparticle,,
ATC00617,13,,Sn,nanoparticle,,
ATC00624,0,Caenorhabditis elegans,ZnO,nanostructure,bioaccumulation,no
ATC00624,1,Caenorhabditis elegans,ZnO,nanostructure,behavioral impairment,no
ATC00624,2,Caenorhabditis elegans,ZnO,nanoparticle,oxidative stress,no
ATC00624,3,Caenorhabditis elegans,ZnO,nanoparticle,oxidative stress,no
ATC00624,4,Caenorhabditis elegans,ZnO,nanoparticle,oxidative stress,no
ATC00624,5,Caenorhabditis elegans,ZnO,nanoparticle,oxidative stress,no
ATC00624,6,Caenorhabditis elegans,ZnO,nanoparticle,reproductive impairment,no
ATC00624,7,Caenorhabditis elegans,ZnO,nanoparticle,reproductive impairment,no
ATC00624,8,Caenorhabditis elegans,ZnO,nanoparticle,reproductive impairment,no
ATC00624,9,Caenorhabditis elegans,ZnO,nanoparticle,reproductive impairment,no
ATC00624,10,Caenorhabditis elegans,ZnO,nanostructure,behavioral impairment,no
ATC00624,11,Caenorhabditis elegans,ZnO,nanostructure,behavioral impairment,no
ATC00624,12,Caenorhabditis elegans,ZnO,nanostructure,behavioral impairment,no
ATC00624,13,Caenorhabditis elegans,ZnO,nanostructure,developmental alterations,no
ATC00624,14,Caenorhabditis elegans,ZnO,nanostructure,developmental alterations,no
ATC00624,15,Caenorhabditis elegans,ZnO,nanostructure,developmental alterations,no
ATC00624,16,Caenorhabditis elegans,ZnO,nanostructure,developmental alterations,no
ATC00624,17,Caenorhabditis elegans,ZnO,nanostructure,acute mortality,no
ATC00624,18,Caenorhabditis elegans,ZnO,nanostructure,acute mortality,no
